7.347141951322555542e-02,-3.746328353881835938e-01,2.175246477127075195e-01,-1.021046042442321777e-01,-1.063130050897598267e-02,1.214802488684654236e-01,-1.716088205575942993e-01,8.536050468683242798e-02,-2.658300101757049561e-03,2.915958315134048462e-02,1.158770918846130371e-01,-4.189620316028594971e-01,-5.075832456350326538e-02,3.041573762893676758e-01,-3.879372179508209229e-01,8.517677783966064453e-01,-3.502190113067626953e-01,3.928809985518455505e-02,-1.895608544349670410e+00,-3.144033849239349365e-01
1.400847434997558594e-01,-1.569068133831024170e-01,-2.126978486776351929e-01,-1.575146764516830444e-01,-2.009879797697067261e-01,-9.422448277473449707e-02,2.541679143905639648e-01,3.113011121749877930e-01,-2.416776567697525024e-01,-3.065534830093383789e-01,-9.726142883300781250e-02,-1.622149050235748291e-01,-1.819954514503479004e-01,2.324999570846557617e-01,1.426735520362854004e-02,2.431375384330749512e-01,1.388971805572509766e-01,1.697617173194885254e-01,-8.867028355598449707e-02,6.155619025230407715e-02
-1.499524265527725220e-01,-2.030900269746780396e-01,-6.807428598403930664e-02,2.598925307393074036e-02,2.167302556335926056e-02,9.954496473073959351e-02,-3.190048933029174805e-01,-6.419877707958221436e-02,-3.566101565957069397e-02,1.337058376520872116e-02,3.123901784420013428e-01,4.120137169957160950e-02,-2.930401861667633057e-01,9.639320522546768188e-02,-1.155001968145370483e-01,-2.036356478929519653e-01,-3.818167001008987427e-02,-8.407499641180038452e-02,2.849470674991607666e-01,1.565077155828475952e-01
3.427833318710327148e-03,3.070829622447490692e-02,1.058460250496864319e-01,5.770142748951911926e-02,1.409358382225036621e-01,-9.067104011774063110e-02,1.006777584552764893e-01,1.896389126777648926e-01,-2.101471871137619019e-01,-1.805904656648635864e-01,1.883402466773986816e-01,-1.024588569998741150e-01,1.199627220630645752e-01,-6.847252696752548218e-02,-9.391087293624877930e-02,2.247235737740993500e-02,-2.335543632507324219e-01,7.006941735744476318e-02,1.388429552316665649e-01,-3.361604213714599609e-01
6.284222006797790527e-02,-3.066560626029968262e-01,3.130310773849487305e-01,1.419115662574768066e-01,2.474641799926757812e-01,1.082397997379302979e-01,-2.124783992767333984e-01,-1.333912014961242676e-01,-2.584252953529357910e-01,1.911013126373291016e-01,-4.003950953483581543e-02,-1.289808601140975952e-01,-3.149266242980957031e-01,-9.509244561195373535e-02,3.354030847549438477e-02,-3.323137462139129639e-01,-2.902601063251495361e-01,-3.877654671669006348e-02,-5.331814289093017578e-03,2.296262979507446289e-01
2.961197495460510254e-01,1.011019945144653320e-01,-8.212644606828689575e-02,-1.048585474491119385e-01,-1.755527108907699585e-01,-2.760283648967742920e-01,1.807269603013992310e-01,-6.558269262313842773e-03,2.987875938415527344e-01,-2.866215705871582031e-01,1.892558932304382324e-01,2.607229351997375488e-01,1.669063121080398560e-01,4.758268594741821289e-02,3.031972646713256836e-01,-2.507357895374298096e-01,7.110068202018737793e-02,-8.583463728427886963e-02,-1.654205024242401123e-01,-4.631358385086059570e-02
-2.064839452505111694e-01,-3.004041500389575958e-02,-2.011697888374328613e-01,-1.749259680509567261e-01,7.531565427780151367e-02,-3.767966628074645996e-01,3.309094309806823730e-01,-4.601867869496345520e-02,2.052972465753555298e-02,-2.289489805698394775e-01,-2.746325135231018066e-01,2.119892239570617676e-01,-5.416296720504760742e-01,-4.190088063478469849e-02,6.252598017454147339e-02,-7.790672779083251953e-02,-3.161703944206237793e-01,-5.341302976012229919e-02,1.220811009407043457e-01,4.412561655044555664e-02
-3.105793595314025879e-01,-2.881408333778381348e-01,3.527536988258361816e-02,3.433315753936767578e-01,-3.313430547714233398e-01,1.875444650650024414e-01,2.476808428764343262e-01,9.117689728736877441e-02,-2.293725609779357910e-01,-1.697341203689575195e-01,-1.863962858915328979e-01,9.426578879356384277e-02,1.170417964458465576e-01,-2.559797763824462891e-01,2.969556450843811035e-01,9.642595052719116211e-02,6.633013486862182617e-03,-5.980783700942993164e-02,3.060315847396850586e-01,-2.919074594974517822e-01
3.095254898071289062e-01,3.453074991703033447e-01,-1.651919335126876831e-01,-1.991915553808212280e-01,7.433895766735076904e-02,2.215722799301147461e-01,-1.881863623857498169e-01,-1.470354944467544556e-01,8.703967928886413574e-02,-2.236518859863281250e-01,1.736288666725158691e-01,2.726880609989166260e-01,-1.659041792154312134e-01,-1.624864637851715088e-01,-3.221691548824310303e-01,8.277627080678939819e-02,1.714092493057250977e-01,-1.431310921907424927e-01,8.037690818309783936e-02,3.366158008575439453e-01
-1.603093743324279785e-01,1.541150212287902832e-01,-2.194672971963882446e-01,1.357088685035705566e-01,2.026911377906799316e-01,1.898037195205688477e-01,-5.382555723190307617e-02,1.086801290512084961e-03,-2.096457928419113159e-01,1.777485609054565430e-01,3.029707670211791992e-01,-1.680194586515426636e-01,-2.161063551902770996e-01,-2.112459838390350342e-01,2.473428845405578613e-01,-1.923054456710815430e-03,2.615439891815185547e-01,-2.934707403182983398e-01,-1.883013993501663208e-01,3.334129452705383301e-01
-3.172767907381057739e-02,-4.535456374287605286e-02,-7.973234057426452637e-01,-5.817236900329589844e-01,1.001339107751846313e-01,1.501705199480056763e-01,-1.009277179837226868e-01,-3.253595232963562012e-01,-3.141962587833404541e-01,-1.078633517026901245e-01,-3.418889343738555908e-01,-5.139145255088806152e-02,-1.205486357212066650e-01,-3.337767422199249268e-01,5.769115313887596130e-02,-6.496916413307189941e-01,-3.341059386730194092e-01,-2.079117000102996826e-01,1.635639965534210205e-01,-2.814325392246246338e-01
-2.696927189826965332e-01,1.473827064037322998e-01,1.336042135953903198e-01,4.016468226909637451e-01,1.239446282386779785e+00,1.220332264900207520e+00,5.302342772483825684e-01,1.959592401981353760e-01,-3.203884065151214600e-01,6.967907771468162537e-03,-4.845760017633438110e-02,4.687654227018356323e-02,2.879541814327239990e-01,-3.417035341262817383e-01,4.980285093188285828e-02,2.453678995370864868e-01,-6.712435185909271240e-02,-7.350072264671325684e-01,-1.384732723236083984e-01,-2.876183949410915375e-02
-3.169029951095581055e-01,-1.873285621404647827e-01,-2.855629324913024902e-01,2.584546208381652832e-01,-3.437874019145965576e-01,-2.938697934150695801e-01,3.002664446830749512e-01,3.359687328338623047e-02,1.697550415992736816e-01,9.678760170936584473e-02,-4.677683115005493164e-03,3.237653970718383789e-01,-6.156131625175476074e-02,2.618019580841064453e-01,-1.312160044908523560e-01,4.014223814010620117e-03,-1.672495454549789429e-01,-3.407056331634521484e-01,-1.861275285482406616e-01,2.403544783592224121e-01
2.770123779773712158e-01,-1.974180787801742554e-01,7.070981860160827637e-01,-2.872702479362487793e-01,4.498294293880462646e-01,2.451882213354110718e-01,1.190214976668357849e-01,-2.403583973646163940e-01,-3.089344874024391174e-02,9.584508836269378662e-02,-2.617684900760650635e-01,-1.690194159746170044e-01,-3.695646226406097412e-01,-1.493587493896484375e-01,-1.281660944223403931e-01,2.052464485168457031e-01,2.680666446685791016e-01,1.898528486490249634e-01,2.071413248777389526e-01,-2.019822150468826294e-01
-3.231727182865142822e-01,-1.480359137058258057e-01,2.136120319366455078e+00,8.689038157463073730e-01,-8.703299611806869507e-02,2.894997000694274902e-01,-8.270001411437988281e-02,3.087335228919982910e-01,3.480532765388488770e-02,-1.698491275310516357e-01,-1.208125241100788116e-02,-1.107872128486633301e-01,-1.388473212718963623e-01,-8.216505497694015503e-02,2.719139754772186279e-01,-2.090784645080566406e+01,9.316094219684600830e-02,1.573520898818969727e-01,3.585805892944335938e+00,-1.327918618917465210e-01
-3.129020631313323975e-01,-6.023928523063659668e-02,4.365251213312149048e-02,-5.796139240264892578e-01,1.226530224084854126e-01,-1.807188838720321655e-01,1.223161742091178894e-01,8.519004099071025848e-03,2.198361903429031372e-01,8.126848191022872925e-02,-3.188427388668060303e-01,1.377571932971477509e-02,2.477382719516754150e-01,-9.108152985572814941e-02,2.213928550481796265e-01,-4.547696590423583984e+00,2.643032968044281006e-01,-8.834789991378784180e-01,-5.274495601654052734e+00,-3.094907663762569427e-02
-6.575527042150497437e-02,4.085805639624595642e-02,-5.558548867702484131e-02,7.123330980539321899e-02,3.268088996410369873e-01,-3.980185091495513916e-01,2.479556202888488770e-01,3.209828436374664307e-01,-1.722742170095443726e-01,-1.533368974924087524e-01,6.488806009292602539e-02,2.502411901950836182e-01,-1.474828273057937622e-01,-1.314730495214462280e-01,-3.554891347885131836e-01,-7.906861603260040283e-02,1.370450407266616821e-01,2.336038947105407715e-01,1.944454610347747803e-01,-1.587645262479782104e-01
2.479239702224731445e-01,-3.329614996910095215e-01,1.106939613819122314e-01,-1.693784892559051514e-01,1.121269166469573975e-01,9.851589798927307129e-02,1.723507046699523926e-01,1.786171793937683105e-01,6.591078639030456543e-02,1.520210802555084229e-01,2.032551169395446777e-01,4.315197467803955078e-03,1.278624236583709717e-01,2.364324927330017090e-01,-2.730529904365539551e-01,1.956472396850585938e-01,1.955837011337280273e-02,-3.252742290496826172e-01,-2.248191833496093750e-01,3.370294570922851562e-01
1.597055792808532715e-02,-1.628503650426864624e-01,2.732045650482177734e-01,-1.949582844972610474e-01,-5.348835512995719910e-02,1.132227331399917603e-01,-3.625973314046859741e-02,-1.473782509565353394e-01,1.201089620590209961e-01,-2.263322323560714722e-01,1.633175611495971680e-01,-1.368503570556640625e-01,7.213772088289260864e-02,8.719503879547119141e-02,2.512916326522827148e-01,7.596865296363830566e-02,5.131965875625610352e-02,-2.546086609363555908e-01,3.343068063259124756e-01,-2.995076775550842285e-01
6.849023699760437012e-02,1.373894810676574707e-01,1.204676628112792969e-01,-2.009874880313873291e-01,-3.209635317325592041e-01,1.463848203420639038e-01,-2.421045452356338501e-01,-1.463018506765365601e-01,-6.208321452140808105e-02,-6.502270698547363281e-04,-1.537594497203826904e-01,-2.549007833003997803e-01,-3.448956012725830078e-01,9.260696172714233398e-02,2.280085086822509766e-01,1.243391036987304688e-01,-3.138374984264373779e-01,2.609430551528930664e-01,-3.168297410011291504e-01,-2.733033299446105957e-01
-1.816289126873016357e-01,-3.442429602146148682e-01,2.068011164665222168e-01,1.225797608494758606e-01,6.048360094428062439e-02,2.177082151174545288e-01,1.674788445234298706e-01,-2.864662110805511475e-01,-3.432593643665313721e-01,2.378243058919906616e-01,-1.303398013114929199e-01,-2.137100696563720703e-01,-2.710939943790435791e-02,-2.152398675680160522e-01,-1.455531120300292969e-01,-4.449904430657625198e-03,-2.284864485263824463e-01,8.527459204196929932e-02,2.190860956907272339e-01,5.580298230051994324e-02
-1.375719308853149414e-01,6.522378325462341309e-02,-6.304958462715148926e-02,-2.090507745742797852e-02,-5.994235724210739136e-02,8.907502144575119019e-02,1.737115383148193359e-01,8.192601799964904785e-02,2.151418924331665039e-01,2.743626236915588379e-01,-1.921793818473815918e-02,-1.324920952320098877e-01,6.400188803672790527e-02,-1.666060090065002441e-02,2.087585926055908203e-01,-2.386822551488876343e-01,2.816843986511230469e-02,-2.421617358922958374e-01,-2.278601527214050293e-01,-2.773458063602447510e-01
2.846487052738666534e-02,-1.424159109592437744e-01,-4.706954360008239746e-01,-7.245470285415649414e-01,2.269681096076965332e-01,-7.870358973741531372e-02,-1.687142997980117798e-01,5.826356355100870132e-03,2.299361824989318848e-01,-1.566294580698013306e-01,-2.058157622814178467e-01,6.410338878631591797e-01,1.085454896092414856e-01,2.757859826087951660e-01,6.010302901268005371e-02,3.823940277099609375e+00,-2.730021476745605469e-01,-1.325271874666213989e-01,-6.208812713623046875e+00,1.876451820135116577e-01
