0.215,0.32356,0.27358,0.2776,-5.0401,-8.7447e-05
0.22,0.3375,0.28672,0.29074,-5.0401,-8.9467e-05
0.225,0.35168,0.30019,0.30422,-5.0401,-9.1287e-05
0.23,0.36611,0.314,0.31802,-5.0401,-9.2917e-05
0.235,0.38078,0.32812,0.33215,-5.0401,-9.4368e-05
0.24,0.39569,0.34255,0.34658,-5.0401,-9.565e-05
0.245,0.41083,0.35729,0.36132,-5.0401,-9.6773e-05
0.25,0.4262,0.37232,0.37635,-5.0401,-9.7747e-05
0.255,0.4418,0.38765,0.39167,-5.0401,-9.8584e-05
0.26,0.45763,0.40326,0.40729,-5.0401,-9.9283e-05
0.265,0.47368,0.41916,0.42319,-5.0401,-9.9853e-05
0.27,0.48996,0.43533,0.43935,-5.0401,-0.0001003
0.275,0.50645,0.45176,0.45578,-5.0401,-0.00010065
0.28,0.52316,0.46844,0.47246,-5.0401,-0.0001009
0.285,0.54008,0.48536,0.48939,-5.0401,-0.00010106
0.29,0.55721,0.50253,0.50655,-5.0401,-0.00010115
0.295,0.57455,0.51992,0.52395,-5.0401,-0.00010117
0.3,0.5921,0.53755,0.54157,-5.0401,-0.00010113
0.305,0.60985,0.55539,0.55942,-5.0401,-0.00010104
0.31,0.62781,0.57345,0.57748,-5.0401,-0.00010091
0.315,0.64596,0.59173,0.59575,-5.0401,-0.00010075
0.32,0.6643,0.6102,0.61423,-5.0401,-0.00010055
0.325,0.68284,0.62888,0.63291,-5.0401,-0.00010032
0.33,0.70158,0.64776,0.65179,-5.0401,-0.00010007
0.335,0.7205,0.66684,0.67086,-5.0401,-9.9805e-05
0.34,0.73961,0.6861,0.69013,-5.0401,-9.9523e-05
0.345,0.7589,0.70555,0.70958,-5.0401,-9.923e-05
0.35,0.77837,0.72518,0.72921,-5.0401,-9.8927e-05
0.355,0.79803,0.745,0.74903,-5.0401,-9.8618e-05
0.36,0.81786,0.76499,0.76902,-5.0401,-9.8304e-05
0.365,0.83786,0.78516,0.78918,-5.0401,-9.7989e-05
0.37,0.85804,0.8055,0.80952,-5.0401,-9.7672e-05
0.375,0.87839,0.826,0.83003,-5.0401,-9.7357e-05
0.38,0.89891,0.84668,0.8507,-5.0401,-9.7043e-05
0.385,0.9196,0.86751,0.87154,-5.0401,-9.6734e-05
0.39,0.94044,0.88851,0.89254,-5.0401,-9.6428e-05
0.395,0.96145,0.90975,0.91378,-5.0401,-9.6071e-05
0.4,0.98263,0.93132,0.93535,-5.0401,-9.5564e-05
0.405,1.004,0.95313,0.95715,-5.0401,-9.4909e-05
0.41,1.0254,0.97513,0.97915,-5.0401,-9.4129e-05
0.415,1.0471,0.99729,1.0013,-5.0401,-9.3259e-05
0.42,1.0689,1.0196,1.0236,-5.0401,-9.2331e-05
0.425,1.0908,1.042,1.0461,-5.0401,-9.1376e-05
0.43,1.1129,1.0646,1.0686,-5.0401,-9.0416e-05
0.435,1.1351,1.0873,1.0913,-5.0401,-8.947e-05
0.44,1.1575,1.1101,1.1141,-5.0401,-8.8553e-05
0.445,1.18,1.133,1.1371,-5.0401,-8.7674e-05
0.45,1.2027,1.1561,1.1601,-5.0401,-8.6839e-05
0.455,1.2255,1.1792,1.1832,-5.0401,-8.6053e-05
0.46,1.2484,1.2024,1.2065,-5.0401,-8.5316e-05
0.465,1.2715,1.2258,1.2298,-5.0401,-8.4629e-05
0.47,1.2946,1.2493,1.2533,-5.0401,-8.3992e-05
0.475,1.318,1.2728,1.2769,-5.0401,-8.3403e-05
0.48,1.3414,1.2965,1.3005,-5.0401,-8.286e-05
0.485,1.365,1.3203,1.3243,-5.0401,-8.2361e-05
0.49,1.3887,1.3442,1.3482,-5.0401,-8.1903e-05
0.495,1.4125,1.3682,1.3722,-5.0401,-8.1484e-05
0.5,1.4365,1.3923,1.3963,-5.0401,-8.1102e-05
0.505,1.4605,1.4165,1.4205,-5.0401,-8.0753e-05
0.51,1.4847,1.4408,1.4448,-5.0401,-8.0435e-05
0.515,1.509,1.4652,1.4692,-5.0401,-8.0146e-05
0.52,1.5334,1.4897,1.4937,-5.0401,-7.9884e-05
0.525,1.5579,1.5143,1.5184,-5.0401,-7.9647e-05
0.53,1.5826,1.539,1.5431,-5.0401,-7.9432e-05
0.535,1.6073,1.5639,1.5679,-5.0401,-7.9238e-05
0.54,1.6322,1.5888,1.5928,-5.0401,-7.9064e-05
0.545,1.6571,1.6204,1.6244,-5.0401,-7.4525e-05
0.55,1.6822,1.6534,1.6574,-5.0401,-6.6172e-05
0.555,1.7073,1.6826,1.6867,-5.0401,-5.7881e-05
0.56,1.7326,1.7104,1.7144,-5.0401,-5.07e-05
0.565,1.7579,1.737,1.7411,-5.0401,-4.5046e-05
0.57,1.7834,1.7624,1.7665,-5.0401,-4.1323e-05
0.575,1.8089,1.7801,1.7842,-5.0401,-4.4057e-05
0.58,1.8346,1.794,1.7981,-5.0401,-5.3722e-05
0.585,1.8603,1.8052,1.8093,-5.0401,-6.9843e-05
0.59,1.8861,1.8159,1.82,-5.0401,-9.067e-05
0.595,1.912,1.833,1.837,-5.0401,-0.00011046
0.6,1.938,1.854,1.8581,-5.0401,-0.00012696
0.605,1.9641,1.8784,1.8825,-5.0401,-0.00013908
0.61,1.9903,1.9053,1.9093,-5.0401,-0.00014674
0.615,2.0166,1.9334,1.9374,-5.0401,-0.00015058
0.62,2.0429,1.9624,1.9664,-5.0401,-0.0001514
0.625,2.0693,1.9917,1.9957,-5.0401,-0.00014998
0.63,2.0958,2.0213,2.0253,-5.0401,-0.00014698
0.635,2.1224,2.051,2.055,-5.0401,-0.00014291
0.64,2.149,2.0806,2.0847,-5.0401,-0.00013818
0.645,2.1757,2.1102,2.1143,-5.0401,-0.00013311
0.65,2.2025,2.1397,2.1438,-5.0401,-0.00012791
0.655,2.2294,2.1691,2.1732,-5.0401,-0.00012276
0.66,2.2563,2.1984,2.2025,-5.0401,-0.00011775
0.665,2.2833,2.2276,2.2316,-5.0401,-0.00011297
0.67,2.3104,2.2567,2.2607,-5.0401,-0.00010844
0.675,2.3375,2.2856,2.2897,-5.0401,-0.00010421
0.68,2.3647,2.3145,2.3186,-5.0401,-0.00010026
0.685,2.392,2.3433,2.3473,-5.0401,-9.6608e-05
0.69,2.4193,2.372,2.3761,-5.0401,-9.324e-05
0.695,2.4467,2.4007,2.4047,-5.0401,-9.0144e-05
0.7,2.4742,2.4293,2.4333,-5.0401,-8.7305e-05
0.705,2.5017,2.4579,2.4619,-5.0401,-8.4708e-05
0.71,2.5292,2.4864,2.4904,-5.0401,-8.2336e-05
0.715,2.5568,2.5149,2.5189,-5.0401,-8.0174e-05
0.72,2.5845,2.5434,2.5474,-5.0401,-7.8204e-05
0.725,2.6122,2.5718,2.5758,-5.0401,-7.6412e-05
0.73,2.64,2.6002,2.6043,-5.0401,-7.4784e-05
0.735,2.6678,2.6286,2.6327,-5.0401,-7.3305e-05
0.74,2.6957,2.6571,2.6611,-5.0401,-7.1964e-05
0.745,2.7237,2.6855,2.6895,-5.0401,-7.0748e-05
0.75,2.7516,2.7139,2.7179,-5.0401,-6.9647e-05
0.755,2.7796,2.7423,2.7463,-5.0401,-6.865e-05
0.76,2.8077,2.7707,2.7747,-5.0401,-6.7749e-05
0.765,2.8358,2.7991,2.8032,-5.0401,-6.6935e-05
0.77,2.864,2.8276,2.8316,-5.0401,-6.62e-05
0.775,2.8922,2.856,2.86,-5.0401,-6.5538e-05
0.78,2.9204,2.8845,2.8885,-5.0401,-6.4941e-05
0.785,2.9487,2.913,2.917,-5.0401,-6.4404e-05
0.79,2.977,2.9415,2.9455,-5.0401,-6.3921e-05
0.795,3.0053,2.97,2.974,-5.0401,-6.3488e-05
0.8,3.0337,2.9985,3.0025,-5.0401,-6.31e-05
0.805,3.0621,3.0271,3.0311,-5.0401,-6.2752e-05
0.81,3.0906,3.0556,3.0597,-5.0401,-6.2441e-05
0.815,3.1191,3.0842,3.0882,-5.0401,-6.2165e-05
0.82,3.1476,3.1128,3.1169,-5.0401,-6.1918e-05
0.825,3.1761,3.1415,3.1455,-5.0401,-6.1699e-05
0.83,3.2047,3.1701,3.1741,-5.0401,-6.1505e-05
0.835,3.2333,3.1988,3.2028,-5.0401,-6.1334e-05
0.84,3.2619,3.2275,3.2315,-5.0401,-6.1183e-05
0.845,3.2906,3.2562,3.2602,-5.0401,-6.1051e-05
0.85,3.3193,3.2849,3.2889,-5.0401,-6.0935e-05
0.855,3.348,3.3136,3.3177,-5.0401,-6.0834e-05
0.86,3.3767,3.3424,3.3464,-5.0401,-6.0747e-05
0.865,3.4055,3.3712,3.3752,-5.0401,-6.0672e-05
0.87,3.4343,3.4,3.404,-5.0401,-6.0608e-05
0.875,3.4631,3.4288,3.4328,-5.0401,-6.0554e-05
0.88,3.4919,3.4576,3.4617,-5.0401,-6.0508e-05
0.885,3.5207,3.4865,3.4905,-5.0401,-6.0471e-05
0.89,3.5496,3.5154,3.5194,-5.0401,-6.044e-05
0.895,3.5785,3.5442,3.5483,-5.0401,-6.0416e-05
0.9,3.6073,3.5731,3.5772,-5.0401,-6.0397e-05
0.905,3.6363,3.602,3.6061,-5.0401,-6.0383e-05
0.91,3.6652,3.631,3.635,-5.0401,-6.0373e-05
0.915,3.6941,3.6599,3.6639,-5.0401,-6.0367e-05
0.92,3.7231,3.6889,3.6929,-5.0401,-6.0365e-05
0.925,3.752,3.7178,3.7218,-5.0401,-6.0365e-05
0.93,3.781,3.7468,3.7508,-5.0401,-6.0368e-05
0.935,3.81,3.7758,3.7798,-5.0401,-6.0373e-05
0.94,3.839,3.8047,3.8088,-5.0401,-6.0379e-05
0.945,3.868,3.8337,3.8378,-5.0401,-6.0387e-05
0.95,3.897,3.8627,3.8668,-5.0401,-6.0397e-05
0.955,3.926,3.8918,3.8958,-5.0401,-6.0407e-05
0.96,3.955,3.9208,3.9248,-5.0401,-6.0418e-05
0.965,3.9841,3.9498,3.9538,-5.0401,-6.043e-05
0.97,4.0131,3.9788,3.9829,-5.0401,-6.0442e-05
0.975,4.0421,4.0079,4.0119,-5.0401,-6.0437e-05
0.98,4.0712,4.037,4.041,-5.0401,-6.0408e-05
0.985,4.1002,4.0661,4.0701,-5.0401,-6.0356e-05
0.99,4.1293,4.0952,4.0992,-5.0401,-6.0287e-05
0.995,4.1583,4.1242,4.1283,-5.0401,-6.0206e-05
1,4.1873,4.1533,4.1574,-5.0401,-6.0119e-05
1.005,4.2164,4.1824,4.1865,-5.0401,-6.0028e-05
1.01,4.2454,4.2115,4.2156,-5.0401,-5.9937e-05
1.015,4.2745,4.2406,4.2446,-5.0401,-5.9849e-05
1.02,4.3035,4.2697,4.2737,-5.0401,-5.9764e-05
1.025,4.3326,4.2988,4.3028,-5.0401,-5.9683e-05
1.03,4.3616,4.3278,4.3319,-5.0401,-5.9607e-05
1.035,4.3906,4.3569,4.3609,-5.0401,-5.9537e-05
1.04,4.4197,4.386,4.39,-5.0401,-5.9471e-05
1.045,4.4487,4.415,4.419,-5.0401,-5.941e-05
1.05,4.4777,4.444,4.4481,-5.0401,-5.9353e-05
1.055,4.5067,4.4731,4.4771,-5.0401,-5.9301e-05
1.06,4.5357,4.5021,4.5061,-5.0401,-5.9252e-05
1.065,4.5647,4.5311,4.5351,-5.0401,-5.9207e-05
1.07,4.5937,4.5601,4.5641,-5.0401,-5.9166e-05
1.075,4.6226,4.5891,4.5931,-5.0401,-5.9127e-05
1.08,4.6516,4.618,4.6221,-5.0401,-5.909e-05
1.085,4.6805,4.647,4.651,-5.0401,-5.9056e-05
1.09,4.7095,4.676,4.68,-5.0401,-5.9023e-05
1.095,4.7384,4.7049,4.7089,-5.0401,-5.8992e-05
1.1,4.7673,4.7338,4.7379,-5.0401,-5.8962e-05
1.105,4.7962,4.7627,4.7668,-5.0401,-5.8934e-05
1.11,4.8251,4.7916,4.7957,-5.0401,-5.8906e-05
1.115,4.854,4.8205,4.8245,-5.0401,-5.888e-05
1.12,4.8828,4.8494,4.8534,-5.0401,-5.8853e-05
1.125,4.9116,4.8782,4.8823,-5.0401,-5.8828e-05
1.13,4.9405,4.9071,4.9111,-5.0401,-5.8802e-05
1.135,4.9693,4.9359,4.9399,-5.0401,-5.8777e-05
1.14,4.9981,4.9647,4.9687,-5.0401,-5.8751e-05
1.145,5.0268,4.9935,4.9975,-5.0401,-5.8726e-05
1.15,5.0556,5.0222,5.0263,-5.0401,-5.87e-05
1.155,5.0843,5.051,5.055,-5.0401,-5.8675e-05
1.16,5.113,5.0797,5.0837,-5.0401,-5.8649e-05
1.165,5.1417,5.1084,5.1124,-5.0401,-5.8622e-05
1.17,5.1704,5.1371,5.1411,-5.0401,-5.8595e-05
1.175,5.199,5.1658,5.1698,-5.0401,-5.8568e-05
1.18,5.2277,5.1944,5.1984,-5.0401,-5.854e-05
1.185,5.2563,5.223,5.2271,-5.0401,-5.8512e-05
1.19,5.2849,5.2516,5.2557,-5.0401,-5.8483e-05
1.195,5.3134,5.2802,5.2842,-5.0401,-5.8453e-05
1.2,5.342,5.3088,5.3128,-5.0401,-5.8423e-05
1.205,5.3705,5.3373,5.3413,-5.0401,-5.8392e-05
1.21,5.399,5.3658,5.3698,-5.0401,-5.836e-05
1.215,5.4274,5.3943,5.3983,-5.0401,-5.8328e-05
1.22,5.4559,5.4227,5.4268,-5.0401,-5.8294e-05
1.225,5.4843,5.4512,5.4552,-5.0401,-5.8261e-05
1.23,5.5127,5.4796,5.4836,-5.0401,-5.8226e-05
1.235,5.541,5.5079,5.512,-5.0401,-5.819e-05
1.24,5.5694,5.5363,5.5403,-5.0401,-5.8154e-05
1.245,5.5977,5.5646,5.5687,-5.0401,-5.8117e-05
1.25,5.626,5.5929,5.597,-5.0401,-5.8079e-05
1.255,5.6542,5.6212,5.6252,-5.0401,-5.8041e-05
1.26,5.6824,5.6494,5.6535,-5.0401,-5.8001e-05
1.265,5.7106,5.6776,5.6817,-5.0401,-5.7961e-05
1.27,5.7388,5.7058,5.7099,-5.0401,-5.792e-05
1.275,5.7669,5.734,5.738,-5.0401,-5.7878e-05
1.28,5.795,5.7621,5.7661,-5.0401,-5.7835e-05
1.285,5.8231,5.7902,5.7942,-5.0401,-5.7792e-05
1.29,5.8511,5.8183,5.8223,-5.0401,-5.7748e-05
1.295,5.8791,5.8463,5.8503,-5.0401,-5.7703e-05
1.3,5.9071,5.8743,5.8783,-5.0401,-5.7657e-05
1.305,5.935,5.9023,5.9063,-5.0401,-5.761e-05
1.31,5.9629,5.9302,5.9342,-5.0401,-5.7563e-05
1.315,5.9908,5.9581,5.9621,-5.0401,-5.7515e-05
1.32,6.0187,5.986,5.99,-5.0401,-5.7466e-05
1.325,6.0465,6.0138,6.0178,-5.0401,-5.7416e-05
1.33,6.0742,6.0416,6.0456,-5.0401,-5.7366e-05
1.335,6.102,6.0694,6.0734,-5.0401,-5.7315e-05
1.34,6.1297,6.0971,6.1011,-5.0401,-5.7263e-05
1.345,6.1574,6.1248,6.1288,-5.0401,-5.721e-05
1.35,6.185,6.1524,6.1565,-5.0401,-5.7157e-05
1.355,6.2126,6.1801,6.1841,-5.0401,-5.7103e-05
1.36,6.2402,6.2077,6.2117,-5.0401,-5.7048e-05
1.365,6.2677,6.2352,6.2392,-5.0401,-5.6993e-05
1.37,6.2952,6.2627,6.2668,-5.0401,-5.6936e-05
1.375,6.3226,6.2902,6.2942,-5.0401,-5.688e-05
1.38,6.35,6.3176,6.3217,-5.0401,-5.6822e-05
1.385,6.3774,6.3451,6.3491,-5.0401,-5.6764e-05
1.39,6.4047,6.3724,6.3764,-5.0401,-5.6705e-05
1.395,6.432,6.3997,6.4038,-5.0401,-5.6645e-05
1.4,6.4593,6.427,6.4311,-5.0401,-5.6585e-05
1.405,6.4865,6.4543,6.4583,-5.0401,-5.6524e-05
1.41,6.5137,6.4815,6.4855,-5.0401,-5.6463e-05
1.415,6.5408,6.5087,6.5127,-5.0401,-5.6401e-05
1.42,6.5679,6.5358,6.5398,-5.0401,-5.6338e-05
1.425,6.595,6.5629,6.5669,-5.0401,-5.6274e-05
1.43,6.622,6.59,6.594,-5.0401,-5.621e-05
1.435,6.649,6.617,6.621,-5.0401,-5.6146e-05
1.44,6.6759,6.6439,6.648,-5.0401,-5.608e-05
1.445,6.7028,6.6709,6.6749,-5.0401,-5.6015e-05
1.45,6.7297,6.6978,6.7018,-5.0401,-5.5948e-05
1.455,6.7565,6.7246,6.7286,-5.0401,-5.5881e-05
1.46,6.7833,6.7514,6.7554,-5.0401,-5.5814e-05
1.465,6.81,6.7782,6.7822,-5.0401,-5.5746e-05
1.47,6.8367,6.8049,6.8089,-5.0401,-5.5677e-05
1.475,6.8633,6.8316,6.8356,-5.0401,-5.5608e-05
1.48,6.8899,6.8582,6.8622,-5.0401,-5.5538e-05
1.485,6.9165,6.8848,6.8888,-5.0401,-5.5468e-05
1.49,6.943,6.9114,6.9154,-5.0401,-5.5397e-05
1.495,6.9695,6.9379,6.9419,-5.0401,-5.5326e-05
1.5,6.9959,6.9643,6.9684,-5.0401,-5.5254e-05
1.505,7.0223,6.9908,6.9948,-5.0401,-5.5181e-05
1.51,7.0486,7.0171,7.0212,-5.0401,-5.5109e-05
1.515,7.0749,7.0435,7.0475,-5.0401,-5.5035e-05
1.52,7.1012,7.0697,7.0738,-5.0401,-5.4961e-05
1.525,7.1274,7.096,7.1,-5.0401,-5.4887e-05
1.53,7.1535,7.1222,7.1262,-5.0401,-5.4812e-05
1.535,7.1797,7.1483,7.1524,-5.0401,-5.4737e-05
1.54,7.2057,7.1744,7.1785,-5.0401,-5.4661e-05
1.545,7.2318,7.2005,7.2045,-5.0401,-5.4585e-05
1.55,7.2577,7.2265,7.2306,-5.0401,-5.4509e-05
1.555,7.2837,7.2525,7.2565,-5.0401,-5.4432e-05
1.56,7.3095,7.2784,7.2824,-5.0401,-5.4354e-05
1.565,7.3354,7.3043,7.3083,-5.0401,-5.4276e-05
1.57,7.3612,7.3301,7.3342,-5.0401,-5.4198e-05
1.575,7.3869,7.3559,7.3599,-5.0401,-5.4119e-05
1.58,7.4126,7.3816,7.3857,-5.0401,-5.404e-05
1.585,7.4383,7.4073,7.4114,-5.0401,-5.396e-05
1.59,7.4639,7.433,7.437,-5.0401,-5.388e-05
1.595,7.4894,7.4586,7.4626,-5.0401,-5.38e-05
1.6,7.5149,7.4841,7.4881,-5.0401,-5.3719e-05
1.605,7.5404,7.5096,7.5136,-5.0401,-5.3638e-05
1.61,7.5658,7.5351,7.5391,-5.0401,-5.3557e-05
1.615,7.5912,7.5605,7.5645,-5.0401,-5.3475e-05
1.62,7.6165,7.5858,7.5899,-5.0401,-5.3393e-05
1.625,7.6417,7.6111,7.6152,-5.0401,-5.331e-05
1.63,7.6669,7.6364,7.6404,-5.0401,-5.3227e-05
1.635,7.6921,7.6616,7.6656,-5.0401,-5.3144e-05
1.64,7.7172,7.6868,7.6908,-5.0401,-5.306e-05
1.645,7.7423,7.7119,7.7159,-5.0401,-5.2976e-05
1.65,7.7673,7.7369,7.741,-5.0401,-5.2892e-05
1.655,7.7923,7.7619,7.766,-5.0401,-5.2807e-05
1.66,7.8172,7.7869,7.7909,-5.0401,-5.2722e-05
1.665,7.8421,7.8118,7.8159,-5.0401,-5.2637e-05
1.67,7.8669,7.8367,7.8407,-5.0401,-5.2551e-05
1.675,7.8917,7.8615,7.8655,-5.0401,-5.2465e-05
1.68,7.9164,7.8863,7.8903,-5.0401,-5.2379e-05
1.685,7.9411,7.911,7.915,-5.0401,-5.2293e-05
1.69,7.9657,7.9357,7.9397,-5.0401,-5.2206e-05
1.695,7.9903,7.9603,7.9643,-5.0401,-5.2119e-05
1.7,8.0148,7.9848,7.9889,-5.0401,-5.2032e-05
1.705,8.0393,8.0094,8.0134,-5.0401,-5.1944e-05
1.71,8.0637,8.0338,8.0379,-5.0401,-5.1856e-05
1.715,8.0881,8.0582,8.0623,-5.0401,-5.1768e-05
1.72,8.1124,8.0826,8.0866,-5.0401,-5.168e-05
1.725,8.1366,8.1069,8.1109,-5.0401,-5.1601e-05
1.73,8.1609,8.1311,8.1352,-5.0401,-5.1535e-05
1.735,8.185,8.1553,8.1593,-5.0401,-5.1483e-05
1.74,8.2091,8.1794,8.1835,-5.0401,-5.144e-05
1.745,8.2332,8.2035,8.2075,-5.0401,-5.1403e-05
1.75,8.2572,8.2275,8.2316,-5.0401,-5.137e-05
1.755,8.2812,8.2515,8.2555,-5.0401,-5.1337e-05
1.76,8.3051,8.2754,8.2795,-5.0401,-5.1304e-05
1.765,8.3289,8.2993,8.3033,-5.0401,-5.1269e-05
1.77,8.3528,8.3231,8.3272,-5.0401,-5.1231e-05
1.775,8.3765,8.3469,8.351,-5.0401,-5.119e-05
1.78,8.4002,8.3706,8.3747,-5.0401,-5.1145e-05
1.785,8.4239,8.3943,8.3984,-5.0401,-5.1097e-05
1.79,8.4475,8.418,8.422,-5.0401,-5.1045e-05
1.795,8.471,8.4415,8.4456,-5.0401,-5.099e-05
1.8,8.4945,8.4651,8.4691,-5.0401,-5.0931e-05
1.805,8.5179,8.4885,8.4926,-5.0401,-5.087e-05
1.81,8.5413,8.512,8.516,-5.0401,-5.0805e-05
1.815,8.5647,8.5353,8.5394,-5.0401,-5.0738e-05
1.82,8.5879,8.5586,8.5627,-5.0401,-5.0668e-05
1.825,8.6112,8.5819,8.5859,-5.0401,-5.0596e-05
1.83,8.6344,8.6051,8.6092,-5.0401,-5.0522e-05
1.835,8.6575,8.6283,8.6323,-5.0401,-5.0446e-05
1.84,8.6806,8.6514,8.6554,-5.0401,-5.0368e-05
1.845,8.7036,8.6745,8.6785,-5.0401,-5.0288e-05
1.85,8.7265,8.6975,8.7015,-5.0401,-5.0206e-05
1.855,8.7495,8.7204,8.7245,-5.0401,-5.0124e-05
1.86,8.7723,8.7434,8.7474,-5.0401,-5.004e-05
1.865,8.7951,8.7662,8.7702,-5.0401,-4.9954e-05
1.87,8.8179,8.789,8.793,-5.0401,-4.9868e-05
1.875,8.8406,8.8118,8.8158,-5.0401,-4.9781e-05
1.88,8.8632,8.8345,8.8385,-5.0401,-4.9693e-05
1.885,8.8858,8.8571,8.8611,-5.0401,-4.9603e-05
1.89,8.9084,8.8797,8.8837,-5.0401,-4.9514e-05
1.895,8.9309,8.9022,8.9063,-5.0401,-4.9423e-05
1.9,8.9533,8.9247,8.9287,-5.0401,-4.9332e-05
1.905,8.9757,8.9471,8.9512,-5.0401,-4.924e-05
1.91,8.998,8.9695,8.9736,-5.0401,-4.9148e-05
1.915,9.0203,8.9918,8.9959,-5.0401,-4.9055e-05
1.92,9.0425,9.0141,9.0182,-5.0401,-4.8962e-05
1.925,9.0647,9.0363,9.0404,-5.0401,-4.8868e-05
1.93,9.0868,9.0585,9.0625,-5.0401,-4.8774e-05
1.935,9.1089,9.0806,9.0847,-5.0401,-4.8679e-05
1.94,9.1309,9.1027,9.1067,-5.0401,-4.8584e-05
1.945,9.1529,9.1247,9.1287,-5.0401,-4.8489e-05
1.95,9.1748,9.1466,9.1507,-5.0401,-4.8394e-05
1.955,9.1966,9.1685,9.1726,-5.0401,-4.8298e-05
1.96,9.2184,9.1904,9.1944,-5.0401,-4.8202e-05
1.965,9.2402,9.2122,9.2162,-5.0401,-4.8106e-05
1.97,9.2619,9.2339,9.238,-5.0401,-4.801e-05
1.975,9.2835,9.2556,9.2596,-5.0401,-4.7913e-05
1.98,9.3051,9.2772,9.2813,-5.0401,-4.7816e-05
1.985,9.3266,9.2988,9.3029,-5.0401,-4.7719e-05
1.99,9.3481,9.3204,9.3244,-5.0401,-4.7622e-05
1.995,9.3695,9.3418,9.3459,-5.0401,-4.7525e-05
2,9.3909,9.3632,9.3673,-5.0401,-4.7428e-05
2.005,9.4122,9.3846,9.3886,-5.0401,-4.7331e-05
2.01,9.4335,9.4059,9.41,-5.0401,-4.7233e-05
2.015,9.4547,9.4272,9.4312,-5.0401,-4.7135e-05
2.02,9.4759,9.4484,9.4524,-5.0401,-4.7038e-05
2.025,9.497,9.4696,9.4736,-5.0401,-4.694e-05
2.03,9.518,9.4907,9.4947,-5.0401,-4.6842e-05
2.035,9.539,9.5117,9.5157,-5.0401,-4.6744e-05
2.04,9.5599,9.5327,9.5367,-5.0401,-4.6646e-05
2.045,9.5808,9.5536,9.5577,-5.0401,-4.6548e-05
2.05,9.6017,9.5745,9.5786,-5.0401,-4.645e-05
2.055,9.6225,9.5954,9.5994,-5.0401,-4.6352e-05
2.06,9.6432,9.6161,9.6202,-5.0401,-4.6254e-05
2.065,9.6639,9.6369,9.6409,-5.0401,-4.6156e-05
2.07,9.6845,9.6575,9.6616,-5.0401,-4.6058e-05
2.075,9.7051,9.6782,9.6822,-5.0401,-4.5959e-05
2.08,9.7256,9.6987,9.7028,-5.0401,-4.5861e-05
2.085,9.746,9.7192,9.7233,-5.0401,-4.5763e-05
2.09,9.7665,9.7397,9.7437,-5.0401,-4.5664e-05
